contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiry,dte,spot,mid,moneyness,T,bs_price,error,abs_error,rel_error
SPY260130C00609000,2025-12-03 17:18:49+00:00,609.0,79.35,75.41,78.21,0.0,0.0,11.0,79,0.3684145190429688,True,REGULAR,USD,2026-01-30,26,683.1699829101562,76.81,1.1217897913138857,0.0712328767123287,75.72991816454385,-1.0800818354561557,1.0800818354561557,-0.01406173461080791
SPY260130C00610000,2026-01-02 16:55:38+00:00,610.0,73.03,75.42,76.06,-4.6100006,-5.937662,3.0,101,0.3310003424072265,True,REGULAR,USD,2026-01-30,26,683.1699829101562,75.74000000000001,1.119950791655994,0.0712328767123287,74.73253912946666,-1.0074608705333503,1.0074608705333503,-0.013301569455153818
SPY260130C00614000,2026-01-02 15:13:22+00:00,614.0,73.2,70.49,73.27,7.329994,11.127971,50.0,73,0.3512027770996093,True,REGULAR,USD,2026-01-30,26,683.1699829101562,71.88,1.112654695293414,0.0712328767123287,70.74320705276295,-1.1367929472370406,1.1367929472370406,-0.01581514951637508
SPY260130C00615000,2025-12-31 15:44:49+00:00,615.0,68.94,70.5,71.12,-4.1800003,-5.7166305,1.0,433,0.3150092913818358,True,REGULAR,USD,2026-01-30,26,683.1699829101562,70.81,1.110845500666921,0.0712328767123287,69.74594237230917,-1.0640576276908291,1.0640576276908291,-0.01502694008884097
SPY260130C00620000,2026-01-02 17:30:38+00:00,620.0,63.99,65.55,66.25,-3.920002,-5.7723484,44.0,443,0.3009103112792969,True,REGULAR,USD,2026-01-30,26,683.1699829101562,65.9,1.1018870692099294,0.0712328767123287,64.76039852750318,-1.139601472496821,1.139601472496821,-0.017292890326203656
SPY260130C00623000,2025-11-21 20:58:53+00:00,623.0,49.63,61.68,64.48,0.0,0.0,45.0,24,0.3222113677978515,True,REGULAR,USD,2026-01-30,26,683.1699829101562,63.08,1.0965810319585172,0.0712328767123287,61.77015354552543,-1.3098464544745667,1.3098464544745667,-0.020764845505303848
SPY260130C00625000,2026-01-02 19:48:40+00:00,625.0,61.17,60.68,61.34,-2.6400032,-4.1372876,1.0,303,0.2852854675292968,True,REGULAR,USD,2026-01-30,26,683.1699829101562,61.010000000000005,1.09307197265625,0.0712328767123287,59.777433205290095,-1.2325667947099106,1.2325667947099106,-0.020202701109816597
SPY260130C00630000,2026-01-02 16:12:06+00:00,630.0,53.86,55.89,56.52,-7.0200005,-11.530881,16.0,643,0.2716137292480468,True,REGULAR,USD,2026-01-30,26,683.1699829101562,56.205,1.0843967982700893,0.0712328767123287,54.80031440570008,-1.4046855942999201,1.4046855942999201,-0.024992182088780717
SPY260130C00631000,2025-12-31 16:35:16+00:00,631.0,57.17,54.92,55.52,0.0,0.0,1.0,102,0.2679211392211914,True,REGULAR,USD,2026-01-30,26,683.1699829101562,55.22,1.0826782613473158,0.0712328767123287,53.80608230398741,-1.4139176960125894,1.4139176960125894,-0.025605173777844794
SPY260130C00633000,2025-12-17 14:52:32+00:00,633.0,50.43,53.0,53.59,0.0,0.0,2.0,109,0.2622144091796875,True,REGULAR,USD,2026-01-30,26,683.1699829101562,53.295,1.0792574769512735,0.0712328767123287,51.819341410028414,-1.4756585899715873,1.4756585899715873,-0.027688499671105867
SPY260130C00635000,2026-01-02 18:14:19+00:00,635.0,49.22,51.09,51.67,-5.3099976,-9.737755,1.0,233,0.2566602655029296,True,REGULAR,USD,2026-01-30,26,683.1699829101562,51.38,1.0758582408033956,0.0712328767123287,49.83549062650263,-1.5445093734973696,1.5445093734973696,-0.030060517195355577
SPY260130C00638000,2025-12-31 15:43:49+00:00,638.0,50.71,48.28,48.8,0.0,0.0,1.0,106,0.2483595672607422,True,REGULAR,USD,2026-01-30,26,683.1699829101562,48.54,1.0707993462541634,0.0712328767123287,46.8670796879145,-1.6729203120855018,1.6729203120855018,-0.0344647777520705
SPY260130C00640000,2025-12-31 17:31:04+00:00,640.0,48.7,46.38,46.94,0.0,0.0,5.0,615,0.2439040454101562,True,REGULAR,USD,2026-01-30,26,683.1699829101562,46.66,1.067453098297119,0.0712328767123287,44.89468842608767,-1.765311573912328,1.765311573912328,-0.0378335099423988
SPY260130C00643000,2025-12-19 14:59:37+00:00,643.0,43.4,43.49,44.08,0.0,0.0,1.0,185,0.2353286917114257,True,REGULAR,USD,2026-01-30,26,683.1699829101562,43.785,1.0624727572475214,0.0712328767123287,41.949498265588886,-1.8355017344111104,1.8355017344111104,-0.04192078872698665
SPY260130C00645000,2026-01-02 20:58:00+00:00,645.0,41.2,41.71,42.2,-5.459999,-11.70167,6.0,1099,0.2300186862182617,True,REGULAR,USD,2026-01-30,26,683.1699829101562,41.955,1.0591782680777615,0.0712328767123287,39.997560914623364,-1.9574390853766346,1.9574390853766346,-0.046655680738329985
SPY260130C00646000,2025-12-29 15:49:45+00:00,646.0,45.97,40.76,41.29,0.0,0.0,1.0,226,0.2279129943847656,True,REGULAR,USD,2026-01-30,26,683.1699829101562,41.025,1.057538673235536,0.0712328767123287,39.025830513648316,-1.9991694863516827,1.9991694863516827,-0.048730517644160455
SPY260130C00647000,2025-12-31 20:10:49+00:00,647.0,40.34,39.84,40.37,0.0,0.0,2.0,357,0.2255631643676757,True,REGULAR,USD,2026-01-30,26,683.1699829101562,40.105,1.0559041466926682,0.0712328767123287,38.05732047601623,-2.047679523983767,2.047679523983767,-0.05105796095209493
SPY260130C00648000,2025-12-26 16:57:59+00:00,648.0,46.45,38.94,39.43,0.0,0.0,3.0,177,0.2227555752563476,True,REGULAR,USD,2026-01-30,26,683.1699829101562,39.185,1.054274664984809,0.0712328767123287,37.09235341430485,-2.0926465856951495,2.0926465856951495,-0.05340427678180808
SPY260130C00649000,2026-01-02 18:40:33+00:00,649.0,36.24,38.0,38.5,-4.709999,-11.501829,2.0,115,0.2201005725097655,True,REGULAR,USD,2026-01-30,26,683.1699829101562,38.25,1.0526502047922284,0.0712328767123287,36.13127351232913,-2.1187264876708696,2.1187264876708696,-0.055391542161329924
SPY260130C00650000,2026-01-02 19:40:01+00:00,650.0,37.59,37.15,37.57,-0.95000076,-2.4649734,603.0,1810,0.2173845352172851,True,REGULAR,USD,2026-01-30,26,683.1699829101562,37.36,1.051030742938702,0.0712328767123287,35.17444668374344,-2.1855533162565592,2.1855533162565592,-0.058499821098944305
SPY260130C00652000,2025-12-30 14:55:53+00:00,652.0,40.55,35.25,35.75,0.0,0.0,2.0,224,0.2125933233642578,True,REGULAR,USD,2026-01-30,26,683.1699829101562,35.5,1.0478067222548408,0.0712328767123287,33.275124379096496,-2.2248756209035037,2.2248756209035037,-0.06267255270150715
SPY260130C00653000,2025-12-31 18:56:21+00:00,653.0,37.36,34.35,34.85,0.0,0.0,2.0,105,0.2103350451660156,True,REGULAR,USD,2026-01-30,26,683.1699829101562,34.6,1.0462021177797185,0.0712328767123287,32.333468508712144,-2.266531491287857,2.266531491287857,-0.06550669049964905
SPY260130C00654000,2026-01-02 18:51:03+00:00,654.0,30.96,33.45,33.94,-8.43,-21.401373,1.0,105,0.2077715942382812,True,REGULAR,USD,2026-01-30,26,683.1699829101562,33.695,1.0446024203519209,0.0712328767123287,31.3977440168635,-2.297255983136502,2.297255983136502,-0.06817794875015586
SPY260130C00655000,2026-01-02 17:37:59+00:00,655.0,31.66,32.62,33.01,-2.75,-7.9918633,9.0,535,0.204811418762207,True,REGULAR,USD,2026-01-30,26,683.1699829101562,32.815,1.043007607496422,0.0712328767123287,30.468421857392627,-2.3465781426073704,2.3465781426073704,-0.07150931411267318
SPY260130C00656000,2025-12-31 19:33:09+00:00,656.0,33.5,31.68,32.18,0.0,0.0,11.0,255,0.2035907278442382,True,REGULAR,USD,2026-01-30,26,683.1699829101562,31.93,1.0414176568752382,0.0712328767123287,29.545991917664423,-2.3840080823355763,2.3840080823355763,-0.0746635791523826
SPY260130C00657000,2026-01-02 17:27:58+00:00,657.0,30.12,30.78,31.27,-5.319998,-15.011281,1.0,171,0.2008441732788085,True,REGULAR,USD,2026-01-30,26,683.1699829101562,31.025,1.0398325462863869,0.0712328767123287,28.630961839080328,-2.3940381609196706,2.3940381609196706,-0.0771648077653399
SPY260130C00658000,2026-01-02 17:34:13+00:00,658.0,27.45,29.9,30.36,-5.239998,-16.029362,4.0,138,0.1980671014404297,True,REGULAR,USD,2026-01-30,26,683.1699829101562,30.13,1.0382522536628511,0.0712328767123287,27.723855620354016,-2.4061443796459834,2.4061443796459834,-0.07985875803670706
SPY260130C00660000,2026-01-02 19:34:27+00:00,660.0,28.5,28.21,28.64,-0.10000038,-0.34965166,35.0,1173,0.1939777868652344,True,REGULAR,USD,2026-01-30,26,683.1699829101562,28.425,1.035106034712358,0.0712328767123287,25.935582649623598,-2.489417350376403,2.489417350376403,-0.08757844680303968
SPY260130C00661000,2025-12-24 15:59:02+00:00,661.0,34.6,27.3,27.71,0.0,0.0,1.0,283,0.1906208868408203,True,REGULAR,USD,2026-01-30,26,683.1699829101562,27.505000000000003,1.0335400649170292,0.0712328767123287,25.055530099384782,-2.4494699006152203,2.4494699006152203,-0.08905544085130776
SPY260130C00662000,2026-01-02 16:50:26+00:00,662.0,25.06,26.45,26.85,-9.030001,-26.488708,1.0,291,0.1883931259155273,True,REGULAR,USD,2026-01-30,26,683.1699829101562,26.65,1.0319788261482723,0.0712328767123287,24.185625546236224,-2.4643744537637744,2.4643744537637744,-0.09247183691421293
SPY260130C00663000,2025-12-31 18:56:21+00:00,663.0,28.43,25.59,26.0,0.0,0.0,1.0,427,0.1862263995361328,True,REGULAR,USD,2026-01-30,26,683.1699829101562,25.795,1.0304222969987271,0.0712328767123287,23.326446415715168,-2.468553584284834,2.468553584284834,-0.09569891778580476
SPY260130C00664000,2026-01-02 20:36:39+00:00,664.0,24.88,24.78,25.17,-2.2700005,-8.36096,5.0,153,0.1842732940673828,True,REGULAR,USD,2026-01-30,26,683.1699829101562,24.975,1.0288704561899944,0.0712328767123287,22.478573777254837,-2.496426222745164,2.496426222745164,-0.09995700591572228
SPY260130C00665000,2026-01-02 20:07:31+00:00,665.0,24.0,23.9,24.34,-0.21999931,-0.9083374,161.0,1131,0.1822591540527343,True,REGULAR,USD,2026-01-30,26,683.1699829101562,24.119999999999997,1.0273232825716636,0.0712328767123287,21.64258960271934,-2.477410397280657,2.477410397280657,-0.10271187385077353
SPY260130C00666000,2025-12-31 20:29:25+00:00,666.0,23.43,23.1,23.55,0.0,0.0,3.0,218,0.1807332904052734,True,REGULAR,USD,2026-01-30,26,683.1699829101562,23.325000000000003,1.0257807551203548,0.0712328767123287,20.819073892876645,-2.505926107123358,2.505926107123358,-0.1074352028777431
SPY260130C00667000,2026-01-02 15:15:50+00:00,667.0,23.2,22.28,22.65,0.63000107,2.7913208,12.0,440,0.1774069076538085,True,REGULAR,USD,2026-01-30,26,683.1699829101562,22.465,1.024242852938765,0.0712328767123287,20.00860169498958,-2.4563983050104206,2.4563983050104206,-0.10934334765236682
SPY260130C00669000,2026-01-02 19:28:06+00:00,669.0,20.05,20.67,21.05,-3.0900002,-13.353501,23.0,214,0.1735006967163085,True,REGULAR,USD,2026-01-30,26,683.1699829101562,20.86,1.0211808414202634,0.0712328767123287,18.429044805320473,-2.4309551946795267,2.4309551946795267,-0.11653668239115661
SPY260130C00670000,2026-01-02 21:12:57+00:00,670.0,19.97,19.83,20.23,0.1099987,0.55387056,47.0,1033,0.1710898321533203,True,REGULAR,USD,2026-01-30,26,683.1699829101562,20.03,1.019656690910681,0.0712328767123287,17.661057596254864,-2.3689424037451374,2.3689424037451374,-0.1182697156138361
SPY260130C00671000,2026-01-02 15:32:10+00:00,671.0,19.0,19.1,19.44,-1.8600006,-8.91659,1.0,251,0.1689993989562988,True,REGULAR,USD,2026-01-30,26,683.1699829101562,19.270000000000003,1.0181370833236307,0.0712328767123287,16.908302569477144,-2.3616974305228595,2.3616974305228595,-0.12255824756216187
SPY260130C00672000,2025-12-31 15:44:46+00:00,672.0,20.08,18.31,18.72,-0.29000092,-1.4236667,1.0,139,0.1677939666748047,True,REGULAR,USD,2026-01-30,26,683.1699829101562,18.515,1.0166219983782088,0.0712328767123287,16.171283336317913,-2.3437166636820876,2.3437166636820876,-0.12658475094151161
SPY260130C00673000,2026-01-02 19:21:34+00:00,673.0,16.92,17.55,17.88,-1.0499992,-5.843068,111.0,236,0.1647422393798828,True,REGULAR,USD,2026-01-30,26,683.1699829101562,17.715,1.0151114159140509,0.0712328767123287,15.450479913162553,-2.2645200868374467,2.2645200868374467,-0.12783065689175538
SPY260130C00674000,2026-01-02 18:55:29+00:00,674.0,15.04,16.77,17.13,-5.8100004,-27.865707,10.0,155,0.162819651184082,True,REGULAR,USD,2026-01-30,26,683.1699829101562,16.95,1.0136053158904397,0.0712328767123287,14.746345771594292,-2.203654228405707,2.203654228405707,-0.13000909902098567
SPY260130C00675000,2026-01-02 21:11:30+00:00,675.0,16.22,16.02,16.38,0.18999863,1.185269,195.0,3027,0.1607902525329589,True,REGULAR,USD,2026-01-30,26,683.1699829101562,16.2,1.0121036783854167,0.0712328767123287,14.05930501597038,-2.1406949840296186,2.1406949840296186,-0.13214166568084065
SPY260130C00676000,2026-01-02 18:53:04+00:00,676.0,13.29,15.32,15.66,-1.9899998,-13.023559,28.0,356,0.1590355093383789,True,REGULAR,USD,2026-01-30,26,683.1699829101562,15.49,1.0106064835949058,0.0712328767123287,13.389749718176802,-2.1002502818231985,2.1002502818231985,-0.13558749398471262
SPY260130C00677000,2026-01-02 20:21:34+00:00,677.0,14.86,14.52,14.94,-0.45000076,-2.9392605,18.0,490,0.1571129211425781,True,REGULAR,USD,2026-01-30,26,683.1699829101562,14.73,1.0091137118318407,0.0712328767123287,12.73803743786118,-1.99196256213882,1.99196256213882,-0.13523167427962118
SPY260130C00678000,2026-01-02 21:05:53+00:00,678.0,14.05,13.81,14.21,-2.1400003,-13.218038,29.0,721,0.1548851602172852,True,REGULAR,USD,2026-01-30,26,683.1699829101562,14.010000000000002,1.0076253435253042,0.0712328767123287,12.104488954580631,-1.9055110454193702,1.9055110454193702,-0.1360107812576281
SPY260130C00679000,2026-01-02 21:14:47+00:00,679.0,13.3,13.15,13.51,0.25,1.9157088,70.0,793,0.1529320547485352,True,REGULAR,USD,2026-01-30,26,683.1699829101562,13.33,1.0061413592196704,0.0712328767123287,11.48938623603118,-1.84061376396882,1.84061376396882,-0.13808055243577044
SPY260130C00680000,2026-01-02 21:12:13+00:00,680.0,12.58,12.6,12.72,-0.05000019,-0.3958843,4275.0,4429,0.149575154724121,True,REGULAR,USD,2026-01-30,26,683.1699829101562,12.66,1.0046617395737591,0.0712328767123287,10.892970663902133,-1.7670293360978668,1.7670293360978668,-0.13957577694295947
SPY260130C00681000,2026-01-02 21:02:01+00:00,681.0,12.0,11.8,12.16,0.22999954,1.9541167,859.0,1003,0.149147912902832,True,REGULAR,USD,2026-01-30,26,683.1699829101562,11.98,1.0031864653599945,0.0712328767123287,10.315441535943705,-1.6645584640562952,1.6645584640562952,-0.1389447799713101
SPY260130C00682000,2026-01-02 21:00:05+00:00,682.0,11.36,11.27,11.35,-0.010000229,-0.08795276,1477.0,1070,0.1451806674194335,True,REGULAR,USD,2026-01-30,26,683.1699829101562,11.31,1.001715517463572,0.0712328767123287,9.756954859621715,-1.553045140378286,1.553045140378286,-0.13731610436589617
SPY260130C00683000,2026-01-02 21:13:10+00:00,683.0,10.62,10.63,10.72,0.05000019,0.4730387,1059.0,1061,0.1434717001342773,True,REGULAR,USD,2026-01-30,26,683.1699829101562,10.675,1.0002488768816344,0.0712328767123287,9.217622449295845,-1.4573775507041553,1.4573775507041553,-0.13652248718540097
SPY260130C00684000,2026-01-02 21:02:33+00:00,684.0,10.18,10.04,10.08,0.07000065,0.6923902,1226.0,1289,0.1413965255737305,False,REGULAR,USD,2026-01-30,26,683.1699829101562,10.06,0.9987865247224508,0.0712328767123287,8.697511335255228,-1.362488664744772,1.362488664744772,-0.13543624898059364
SPY260130C00685000,2026-01-02 21:14:29+00:00,685.0,9.43,9.44,9.48,-0.049999237,-0.52741814,3623.0,4301,0.1396875582885742,False,REGULAR,USD,2026-01-30,26,683.1699829101562,9.46,0.9973284422046076,0.0712328767123287,8.196643489253745,-1.2633565107462559,1.2633565107462559,-0.1335471998674689
SPY260130C00686000,2026-01-02 21:10:17+00:00,686.0,8.93,8.85,8.89,-0.019999504,-0.22345816,477.0,1879,0.1378717805480957,False,REGULAR,USD,2026-01-30,26,683.1699829101562,8.870000000000001,0.9958746106562044,0.0712328767123287,7.714995867448636,-1.1550041325513654,1.1550041325513654,-0.1302146710880908
SPY260130C00687000,2026-01-02 20:37:51+00:00,687.0,8.05,8.28,8.32,-0.14999962,-1.8292638,612.0,1245,0.1361170373535156,False,REGULAR,USD,2026-01-30,26,683.1699829101562,8.3,0.9944250115140556,0.0712328767123287,7.252500767935658,-1.047499232064343,1.047499232064343,-0.12620472675474012
SPY260130C00688000,2026-01-02 21:13:10+00:00,688.0,7.72,7.73,7.77,-0.03000021,-0.38709947,961.0,1320,0.1344080700683594,False,REGULAR,USD,2026-01-30,26,683.1699829101562,7.75,0.9929796263229016,0.0712328767123287,6.809046496441908,-0.9409535035580916,0.9409535035580916,-0.12141335529781827
SPY260130C00689000,2026-01-02 20:54:40+00:00,689.0,6.86,7.2,7.24,-0.3699999,-5.117564,307.0,799,0.1327296200561523,False,REGULAR,USD,2026-01-30,26,683.1699829101562,7.220000000000001,0.9915384367346244,0.0712328767123287,6.384478330253501,-0.8355216697465,0.8355216697465,-0.11572322295657894
SPY260130C00690000,2026-01-02 21:14:59+00:00,690.0,6.7,6.69,6.72,-0.0800004,-1.1799469,2891.0,5954,0.1309596182250976,False,REGULAR,USD,2026-01-30,26,683.1699829101562,6.705,0.9901014245074728,0.0712328767123287,5.97859976716029,-0.7264002328397101,0.7264002328397101,-0.10833709662038928
SPY260130C00691000,2026-01-02 20:57:58+00:00,691.0,5.89,6.2,6.23,-0.3000002,-4.8465295,434.0,751,0.129342202758789,False,REGULAR,USD,2026-01-30,26,683.1699829101562,6.215,0.9886685715052912,0.0712328767123287,5.591174043151398,-0.6238259568486022,0.6238259568486022,-0.10037424888955788
SPY260130C00692000,2026-01-02 21:14:56+00:00,692.0,5.74,5.73,5.77,-0.09000015,-1.543742,570.0,2033,0.1278773736572265,False,REGULAR,USD,2026-01-30,26,683.1699829101562,5.75,0.9872398596967576,0.0712328767123287,5.221925899837203,-0.5280741001627973,0.5280741001627973,-0.09183897394135605
SPY260130C00693000,2026-01-02 20:58:48+00:00,693.0,5.03,5.28,5.32,-0.55999994,-10.017887,366.0,805,0.1263057341003418,False,REGULAR,USD,2026-01-30,26,683.1699829101562,5.300000000000001,0.9858152711546266,0.0712328767123287,4.870543580136541,-0.4294564198634596,0.4294564198634596,-0.08102951318178482
SPY260130C00694000,2026-01-02 21:12:13+00:00,694.0,4.79,4.86,4.89,-0.09000015,-1.8442653,715.0,992,0.124734094543457,False,REGULAR,USD,2026-01-30,26,683.1699829101562,4.875,0.9843947880549802,0.0712328767123287,4.536681028690452,-0.3383189713095476,0.3383189713095476,-0.06939876334554822
SPY260130C00695000,2026-01-02 21:00:58+00:00,695.0,4.5,4.46,4.49,-0.07999992,-1.7467233,1831.0,2186,0.1233302999877929,False,REGULAR,USD,2026-01-30,26,683.1699829101562,4.475,0.9829783926764838,0.0712328767123287,4.219960271762858,-0.2550397282371417,0.2550397282371417,-0.05699211804181938
SPY260130C00696000,2026-01-02 21:02:41+00:00,696.0,4.14,4.08,4.11,-0.010000229,-0.24096936,785.0,903,0.1219570227050781,False,REGULAR,USD,2026-01-30,26,683.1699829101562,4.095000000000001,0.9815660673996498,0.0712328767123287,3.919973950082408,-0.17502604991759263,0.17502604991759263,-0.04274140413128025
SPY260130C00697000,2026-01-02 21:12:11+00:00,697.0,3.68,3.72,3.75,-0.18999982,-4.9095564,462.0,1007,0.1205837454223632,False,REGULAR,USD,2026-01-30,26,683.1699829101562,3.735,0.9801577947061064,0.0712328767123287,3.636287977174618,-0.09871202282538194,0.09871202282538194,-0.026428921773863974
SPY260130C00698000,2026-01-02 20:54:58+00:00,698.0,3.16,3.39,3.42,-0.32999992,-9.4555855,724.0,4758,0.1193935717773437,False,REGULAR,USD,2026-01-30,26,683.1699829101562,3.405,0.9787535571778744,0.0712328767123287,3.3684442952315123,-0.03655570476848746,0.03655570476848746,-0.010735889799849475
SPY260130C00699000,2026-01-02 20:47:26+00:00,699.0,2.8,3.07,3.1,-0.33000016,-10.543136,187.0,969,0.1180508117675781,False,REGULAR,USD,2026-01-30,26,683.1699829101562,3.085,0.977353337496647,0.0712328767123287,3.1159637004575984,0.030963700457598442,0.030963700457598442,0.010036855901976805
SPY260130C00700000,2026-01-02 21:12:11+00:00,700.0,2.74,2.78,2.81,-0.17000008,-5.841927,4557.0,9784,0.116921672668457,False,REGULAR,USD,2026-01-30,26,683.1699829101562,2.795,0.9759571184430804,0.0712328767123287,2.878348710102415,0.08334871010241507,0.08334871010241507,0.02982064762161541
SPY260130C00701000,2026-01-02 21:00:58+00:00,701.0,2.52,2.51,2.54,-0.099999905,-3.8167906,630.0,1121,0.1158230508422851,False,REGULAR,USD,2026-01-30,26,683.1699829101562,2.525,0.974564882896086,0.0712328767123287,2.655086444026068,0.13008644402606828,0.13008644402606828,0.05151938377270031
SPY260130C00702000,2026-01-02 20:58:48+00:00,702.0,2.12,2.26,2.28,-0.23000002,-9.787235,353.0,1800,0.1145718426513672,False,REGULAR,USD,2026-01-30,26,683.1699829101562,2.2699999999999996,0.9731766138321314,0.0712328767123287,2.4456514946112407,0.17565149461124108,0.17565149461124108,0.07737951304459961
SPY260130C00703000,2026-01-02 20:58:48+00:00,703.0,1.9,2.03,2.05,-0.24000013,-11.214959,901.0,1813,0.1135952899169921,False,REGULAR,USD,2026-01-30,26,683.1699829101562,2.04,0.9717922943245466,0.0712328767123287,2.2495087601081423,0.20950876010814223,0.20950876010814223,0.1027003726020305
SPY260130C00704000,2026-01-02 20:58:48+00:00,704.0,1.76,1.81,1.84,-0.14999998,-7.853402,470.0,1632,0.1126797717285156,False,REGULAR,USD,2026-01-30,26,683.1699829101562,1.825,0.9704119075428356,0.0712328767123287,2.066116218046915,0.24111621804691485,0.24111621804691485,0.13211847564214513
SPY260130C00705000,2026-01-02 21:11:30+00:00,705.0,1.61,1.62,1.64,-0.15999997,-9.039547,1016.0,3496,0.1116421844482421,False,REGULAR,USD,2026-01-30,26,683.1699829101562,1.63,0.9690354367519948,0.0712328767123287,1.894927617123784,0.2649276171237842,0.2649276171237842,0.1625322804440394
SPY260130C00706000,2026-01-02 20:59:18+00:00,706.0,1.41,1.44,1.46,-0.13999999,-9.032258,502.0,883,0.1107266662597656,False,REGULAR,USD,2026-01-30,26,683.1699829101562,1.45,0.967662865311836,0.0712328767123287,1.7353950679434007,0.28539506794340075,0.28539506794340075,0.19682418478855224
SPY260130C00707000,2026-01-02 21:12:11+00:00,707.0,1.25,1.28,1.3,-0.13,-9.42029,180.0,876,0.1099332171630859,False,REGULAR,USD,2026-01-30,26,683.1699829101562,1.29,0.9662941766763172,0.0712328767123287,1.5869715151238637,0.29697151512386366,0.29697151512386366,0.23021047684020438
SPY260130C00708000,2026-01-02 21:12:17+00:00,708.0,1.11,1.13,1.16,-0.120000005,-9.756098,729.0,1370,0.1093228717041015,False,REGULAR,USD,2026-01-30,26,683.1699829101562,1.145,0.964929354392876,0.0712328767123287,1.4491130755036323,0.3041130755036323,0.3041130755036323,0.26560093930448236
SPY260130C00709000,2026-01-02 21:03:48+00:00,709.0,1.0,1.0,1.02,-0.13,-11.504424,428.0,1091,0.108407353515625,False,REGULAR,USD,2026-01-30,26,683.1699829101562,1.01,0.963568382101772,0.0712328767123287,1.321281229504251,0.3112812295042511,0.3112812295042511,0.30819923713292185
SPY260130C00710000,2026-01-02 21:02:34+00:00,710.0,0.9,0.89,0.9,-0.08000004,-8.16327,2462.0,3650,0.1076749389648437,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.895,0.9622112435354312,0.0712328767123287,1.202944855037245,0.307944855037245,0.307944855037245,0.3440724637287654
SPY260130C00711000,2026-01-02 20:52:32+00:00,711.0,0.73,0.78,0.8,-0.21999997,-23.157892,188.0,888,0.1073087316894531,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.79,0.9608579225178008,0.0712328767123287,1.09358209568434,0.30358209568434,0.30358209568434,0.3842811337776456
SPY260130C00712000,2026-01-02 21:00:16+00:00,712.0,0.7,0.69,0.7,-0.100000024,-12.500003,442.0,1179,0.1065763171386718,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.695,0.9595084029637024,0.0712328767123287,0.9926820571719333,0.2976820571719333,0.2976820571719333,0.4283195067222062
SPY260130C00713000,2026-01-02 18:48:32+00:00,713.0,0.57,0.6,0.62,-0.13999999,-19.71831,101.0,879,0.1062101098632812,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.61,0.9581626688781996,0.0712328767123287,0.899746328385902,0.289746328385902,0.289746328385902,0.47499398096049505
SPY260130C00714000,2026-01-02 20:28:56+00:00,714.0,0.54,0.53,0.54,-0.15999997,-22.857138,107.0,756,0.1055997644042968,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.535,0.9568207043559612,0.0712328767123287,0.8142903252973568,0.27929032529735676,0.27929032529735676,0.5220379912100126
SPY260130C00715000,2026-01-02 20:41:14+00:00,715.0,0.46,0.47,0.48,-0.09,-16.363638,703.0,4104,0.1054776953125,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.475,0.955482493580638,0.0712328767123287,0.7358444581647277,0.2608444581647277,0.2608444581647277,0.5491462277152162
SPY260130C00716000,2026-01-02 19:40:15+00:00,716.0,0.44,0.41,0.42,-0.060000002,-12.0,162.0,1315,0.1050504534912109,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.415,0.9541480208242406,0.0712328767123287,0.6639551242338939,0.24895512423389393,0.24895512423389393,0.5998918656238408
SPY260130C00717000,2026-01-02 21:14:18+00:00,717.0,0.36,0.36,0.37,-0.089999974,-19.999994,234.0,2413,0.1048673498535156,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.365,0.952817270446522,0.0712328767123287,0.5981855298450469,0.23318552984504692,0.23318552984504692,0.6388644653288957
SPY260130C00718000,2026-01-02 21:13:29+00:00,718.0,0.32,0.32,0.33,-0.099999994,-23.809523,398.0,19101,0.1049894189453125,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.325,0.951490226894368,0.0712328767123287,0.5381163473704973,0.21311634737049728,0.21311634737049728,0.6557426072938378
SPY260130C00719000,2026-01-02 16:38:32+00:00,719.0,0.29,0.28,0.29,-0.07000002,-19.444448,88.0,3091,0.1047452807617187,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.285,0.9501668747011908,0.0712328767123287,0.48334621373665954,0.19834621373665956,0.19834621373665956,0.695951627146174
SPY260130C00720000,2026-01-02 21:06:07+00:00,720.0,0.25,0.25,0.26,-0.08000001,-24.242428,3150.0,7030,0.1049894189453125,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.255,0.948847198486328,0.0712328767123287,0.433492078426454,0.17849207842645398,0.17849207842645398,0.6999689350057019
SPY260130C00721000,2026-01-02 20:23:29+00:00,721.0,0.23,0.22,0.23,-0.059999987,-20.689651,412.0,1116,0.1049894189453125,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.225,0.9475311829544468,0.0712328767123287,0.3881894098064116,0.16318940980641158,0.16318940980641158,0.7252862658062736
